Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Shashwat general & maternity hospital,Hospital,"Ambedkar Nagar Main Road 2nd Floor, Above Fanuc India, near Royal Enfield Service Center, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/Shashwat+general+%26+maternity+hospital/data=!4m5!3m4!1s0x3959cba138cb864f:0xbba33277428d6a43!8m2!3d22.2731565!4d70.7579128?authuser=0&hl=en&rclk=1,22.2731565,70.7579128,Gujarat,West 2
Nirmal Superspeciality Hospital,Hospital,"VIP Road, Vesu, Surat, Gujarat 395007, India",https://www.google.co.kr/maps/place/Nirmal+Superspeciality+Hospital/data=!4m5!3m4!1s0x3be0520ceb16aa1d:0x104a8a4f3f69d26d!8m2!3d21.1406296!4d72.7810157?authuser=0&hl=en&rclk=1,21.1406296,72.7810157,Gujarat,West 2
Dr Jignesh rupareliya,Hospital,"Chitaliya Kuva Rd, Bajarang Nagar, Jasdan, Gujarat 360050, India",https://www.google.co.kr/maps/place/Dr+Jignesh+rupareliya/data=!4m5!3m4!1s0x3958f735f5b74b2d:0x529d27abc42d62aa!8m2!3d22.037963!4d71.203984?authuser=0&hl=en&rclk=1,22.037963,71.203984,Gujarat,West 2
Om Hospital,Hospital,"Bhavnagar Highway, Sardhar, near Bus Station, Rajkot, Gujarat 360025, India",https://www.google.co.kr/maps/place/Om+Hospital/data=!4m5!3m4!1s0x39584e08f17aaaab:0x19ccc2d368ce0c97!8m2!3d22.139307!4d70.988541?authuser=0&hl=en&rclk=1,22.139307,70.988541,Gujarat,West 2
Manoj Vithalani,Doctor,"301, Chirayu, Near Vishvakunj Cross Road, Narayan Nagar Road, P, Narayan Nagar Road, Ahmedabad, Gujarat 380007, India",https://www.google.co.kr/maps/place/Manoj+Vithalani/data=!4m5!3m4!1s0x395e8511eaeeeab5:0x3e953de53946ce6f!8m2!3d23.0069877!4d72.5656816?authuser=0&hl=en&rclk=1,23.0069877,72.5656816,Gujarat,West 2
Old Cancer Hospital,Hospital,"3, Raiya Rd, Janta Society, Race Course, Sadar, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Old+Cancer+Hospital/data=!4m5!3m4!1s0x3959ca21b361e0af:0x4b85bf38e2e0b5b9!8m2!3d22.298204!4d70.7863504?authuser=0&hl=en&rclk=1,22.298204,70.7863504,Gujarat,West 2
Railway Hospital,Hospital,"Jamnagar Rd, Doctors Quarters, Gayakwadi, Kothi Compound, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Railway+Hospital/data=!4m5!3m4!1s0x3959c9f768476515:0x9ec466fbe8c371a3!8m2!3d22.3069506!4d70.7992666?authuser=0&hl=en&rclk=1,22.3069506,70.7992666,Gujarat,West 2
Yashfeen Hospital,Hospital department,"XW6H+HQH, Mahavir Society, Navsari, Gujarat 396445, India",https://www.google.co.kr/maps/place/Yashfeen+Hospital/data=!4m5!3m4!1s0x3be0f7c6a77eba3b:0xe1e2a5ad2bd64d9b!8m2!3d20.961428!4d72.9294837?authuser=0&hl=en&rclk=1,20.961428,72.9294837,Gujarat,West 2
"CARE Children's Hospital.wankaner ,Gujarat.",Children's hospital,"Near, Prataproad road, Bandhusamaj, Wankaner, Gujarat 363621, India","https://www.google.co.kr/maps/place/CARE+Children's+Hospital.wankaner+,Gujarat./data=!4m5!3m4!1s0x395997dfaa2ba7f1:0x9e893b7bd2694d03!8m2!3d22.6098812!4d70.9456983?authuser=0&hl=en&rclk=1",22.6098812,70.9456983,Gujarat,West 2
"Omkar Clinic,Khambhala",Doctor,"8MQG+74C, Khambhala, Gujarat 360110, India","https://www.google.co.kr/maps/place/Omkar+Clinic,Khambhala/data=!4m5!3m4!1s0x3959cf03e296854d:0x46b33b418656eca3!8m2!3d22.3381753!4d70.6752805?authuser=0&hl=en&rclk=1",22.3381753,70.6752805,Gujarat,West 2
Dr Thakkar Nita H,Doctor,"Raiya Rd, Madhav Vatika, Sojitra Nagar, Gulab Nagar, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Dr+Thakkar+Nita+H/data=!4m5!3m4!1s0x3959ca27f44eb8bd:0x408ebba7b2d5eebe!8m2!3d22.298452!4d70.7784972?authuser=0&hl=en&rclk=1,22.298452,70.7784972,Gujarat,West 2
Mantal Hospital,Hospital,"M627+Q83, Ahmedabad, Gujarat 382240, India",https://www.google.co.kr/maps/place/Mantal+Hospital/data=!4m5!3m4!1s0x395ec41f8d3caaff:0x71cd7e2e09d8e94e!8m2!3d22.6518911!4d72.2133064?authuser=0&hl=en&rclk=1,22.6518911,72.2133064,Gujarat,West 2
Dr Satani Children Hospital,Hospital,"Municipal Society, opp. Milan Cinema, Surendranagar, Gujarat 363001, India",https://www.google.co.kr/maps/place/Dr+Satani+Children+Hospital/data=!4m5!3m4!1s0x395941b6806685bf:0x5f32e313644e682e!8m2!3d22.7236188!4d71.640973?authuser=0&hl=en&rclk=1,22.7236188,71.640973,Gujarat,West 2
Kidney Hospital,Hospital,"ne dehlu, near asarva mill Amarsingh Chaudhary Bridge opp. Braham Chahri, Asarwa, Ahmedabad, Gujarat 380016, India",https://www.google.co.kr/maps/place/Kidney+Hospital/data=!4m5!3m4!1s0x395e843d6f7cd1a5:0x9c7ce45f08b74a96!8m2!3d23.0407253!4d72.6002453?authuser=0&hl=en&rclk=1,23.0407253,72.6002453,Gujarat,West 2
Vrundavan Hospital,Hospital,"Bhamriya Plot, Near Bus Station, Sardhar, Gujarat 360025, India",https://www.google.co.kr/maps/place/Vrundavan+Hospital/data=!4m5!3m4!1s0x39584e08eeecec0d:0x894ba7e2733cfbb6!8m2!3d22.1387413!4d70.9883876?authuser=0&hl=en&rclk=1,22.1387413,70.9883876,Gujarat,West 2
Patel Hospital & Troma Centre,Hospital,"5MC6+VH5, Ramnagar, Botad, Gujarat 364710, India",https://www.google.co.kr/maps/place/Patel+Hospital+%26+Troma+Centre/data=!4m5!3m4!1s0x3958dc8134bec06f:0xf14cee68b37f6847!8m2!3d22.172127!4d71.6614779?authuser=0&hl=en&rclk=1,22.172127,71.6614779,Gujarat,West 2
fabsspec8 - Physical Rehabilitation & Elite Physical Fitness,Physical therapy clinic,"near, 36\101, Ashish flat ,Muncipal karmchari socity, Kishan Para, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/fabsspec8+-+Physical+Rehabilitation+%26+Elite+Physical+Fitness/data=!4m5!3m4!1s0x3959cbf2c5f0742f:0x10df53b4ffd26bcf!8m2!3d22.29755!4d70.7859801?authuser=0&hl=en&rclk=1,22.29755,70.7859801,Gujarat,West 2
Dr. Kapuriya Mayur,Nephrologist,"University Road, near University Main Gate, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/Dr.+Kapuriya+Mayur/data=!4m5!3m4!1s0x3959cbd07573a0fb:0x8850e31d0a274238!8m2!3d22.287034!4d70.752889?authuser=0&hl=en&rclk=1,22.287034,70.752889,Gujarat,West 2
Modi Hospital,Hospital,"Gymkhana Road, Near, Moti Tanki Chowk, Gavliwad, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Modi+Hospital/data=!4m5!3m4!1s0x3959ca1b9411b4ef:0xa1a2dabf504ab82!8m2!3d22.2955015!4d70.7959561?authuser=0&hl=en&rclk=1,22.2955015,70.7959561,Gujarat,West 2
Atithi Hospital,Hospital,"Rajkot Ranchod Nagar Society, pedak road, mandir vali sheri, near shardamani high school, Near Balak Hanuman, Rajkot, Gujarat 360003, India",https://www.google.co.kr/maps/place/Atithi+Hospital/data=!4m5!3m4!1s0x3959b60754478d77:0xc281ff079ba99902!8m2!3d22.3058928!4d70.8180329?authuser=0&hl=en&rclk=1,22.3058928,70.8180329,Gujarat,West 2
PHC HOSPITAL SARDHAR,Hospital,"GJ SH 25, Sardhar, Gujarat 360025, India",https://www.google.co.kr/maps/place/PHC+HOSPITAL+SARDHAR/data=!4m5!3m4!1s0x39584e0a817b45ab:0x93c1f1fc08d7f05c!8m2!3d22.141489!4d70.9811487?authuser=0&hl=en&rclk=1,22.141489,70.9811487,Gujarat,West 2
Janana Hospital,Government hospital,"Lohana Para, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Janana+Hospital/data=!4m5!3m4!1s0x3959c9f877a11461:0xabb22e24d9d51c38!8m2!3d22.3032742!4d70.8022234?authuser=0&hl=en&rclk=1,22.3032742,70.8022234,Gujarat,West 2
"Civil hospital, rajula",Hospital,"Rajula Citi Tower, Tower Road, Beside, Towe, Rajula, Gujarat 365560, India","https://www.google.co.kr/maps/place/Civil+hospital,+rajula/data=!4m5!3m4!1s0x3be245bac304a929:0x72e958745900fd1e!8m2!3d21.0360441!4d71.4430817?authuser=0&hl=en&rclk=1",21.0360441,71.4430817,Gujarat,West 2
Datoj Hospital,Hospital,"20, Main Road, New Jagnath, New Jagnath, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Datoj+Hospital/data=!4m5!3m4!1s0x3959ca1898a860a3:0x4aafa9df5b7e5506!8m2!3d22.2943765!4d70.7878332?authuser=0&hl=en&rclk=1,22.2943765,70.7878332,Gujarat,West 2
Sitaram Hospital,Private hospital,"RG38+69F, gaytrinagar, Dhasa, Gujarat 364730, India",https://www.google.co.kr/maps/place/Sitaram+Hospital/data=!4m5!3m4!1s0x3958979e9222c853:0x2783a858a47d75aa!8m2!3d21.8030534!4d71.5159183?authuser=0&hl=en&rclk=1,21.8030534,71.5159183,Gujarat,West 2
Dr. Kaushal Patel - Arthroscopy and Sports Medicine,Orthopedic surgeon,"Shiv Orthopaedic Superspeciality Hospital, Mahapuja dham chowk, 150 Feet Ring Rd, beside balaji hall, Rajkot, Gujarat 360005, India",https://www.google.co.kr/maps/place/Dr.+Kaushal+Patel+-+Arthroscopy+and+Sports+Medicine/data=!4m5!3m4!1s0x3959cb565f7b7197:0xaed48ed6a30aaf1a!8m2!3d22.2713997!4d70.7795896?authuser=0&hl=en&rclk=1,22.2713997,70.7795896,Gujarat,West 2
Saraswati Hospital,Hospital,"GJ SH 129, Dhanera, Gujarat 385310, India",https://www.google.co.kr/maps/place/Saraswati+Hospital/data=!4m5!3m4!1s0x395cab9185b2caeb:0x207b9ac0ac3070c0!8m2!3d24.4998098!4d72.0324642?authuser=0&hl=en&rclk=1,24.4998098,72.0324642,Gujarat,West 2
Plexus Cardiac Care,Hospital,"2nd Floor,Shri Jalaram Gurukul Sarvjanaik Hospital Street, No 1, Panchavati Society Main Road, Sirvar Park, Kotecha Nagar, Rajkot, Gujarat 360007, India",https://www.google.co.kr/maps/place/Plexus+Cardiac+Care/data=!4m5!3m4!1s0x3959ca3c89fc75b5:0xeffc77cd9f3dd294!8m2!3d22.2865253!4d70.7833484?authuser=0&hl=en&rclk=1,22.2865253,70.7833484,Gujarat,West 2
OM HOSPITAL,Hospital,"22°08'21.6""N 70°59'18.4""E, India",https://www.google.co.kr/maps/place/OM+HOSPITAL/data=!4m5!3m4!1s0x39584e08f15374f9:0xd9c9ddc5939060ee!8m2!3d22.1385907!4d70.9880415?authuser=0&hl=en&rclk=1,22.1385907,70.9880415,Gujarat,West 2
Kamdar Spine Centre,Orthopedic surgeon,"Parevadi Chowk, Bedipara Bedipara, Rajkot, Gujarat 360003, India",https://www.google.co.kr/maps/place/Kamdar+Spine+Centre/data=!4m5!3m4!1s0x3959ca1278f4820b:0xfcd12fbd01a18e60!8m2!3d22.3067721!4d70.8104916?authuser=0&hl=en&rclk=1,22.3067721,70.8104916,Gujarat,West 2
Hospital for Joint Surgery (Dr. Nirbhay Shah),Hospital,"Swasthya Sadan, Kailashwadi Circle, Junction Plot, Rajkot, Gujarat 360001, India",https://www.google.co.kr/maps/place/Hospital+for+Joint+Surgery+(Dr.+Nirbhay+Shah)/data=!4m5!3m4!1s0x3959c9f86fcbaed1:0x631b05fc3be30f99!8m2!3d22.3091721!4d70.7987835?authuser=0&hl=en&rclk=1,22.3091721,70.7987835,Gujarat,West 2
Dr. Darshan Bhatt,Otolaryngologist,"Vertigo Center, Genesis hospital , Raiya road, near raiya chowkadi, bapa sitaram chowk, toward raiya gam, Paradise Hall Rd, Rajkot, Gujarat 360007, India",https://www.google.co.kr/maps/place/Dr.+Darshan+Bhatt/data=!4m5!3m4!1s0x3959ca1c0d8b6df5:0x5e69e1abd04c1320!8m2!3d22.3003113!4d70.7625368?authuser=0&hl=en&rclk=1,22.3003113,70.7625368,Gujarat,West 2
Fortis Hospital,Hospital,"HPV8+27J, Mount Abu, Rajasthan 307501, India",https://www.google.co.kr/maps/place/Fortis+Hospital/data=!4m5!3m4!1s0x395d2a7c00000001:0x3f30f231c6eebae5!8m2!3d24.5925909!4d72.7156274?authuser=0&hl=en&rclk=1,24.5925909,72.7156274,Gujarat,West 2
"Wockhardt Hospital, Nashik",Hospital,"Wani House, Mumbai - Agra National Hwy, Wadala Naka, Nashik, Maharashtra 422001, India","https://www.google.co.kr/maps/place/Wockhardt+Hospital,+Nashik/data=!4m5!3m4!1s0x3bddeb036d423f9f:0x5e9b17cbe10809ab!8m2!3d19.9915858!4d73.7904216?authuser=0&hl=en&rclk=1",19.9915858,73.7904216,Gujarat,West 2
Fortis hospital,Hospital,"MQP4+G72, Vajulsar, Palghar, Maharashtra 401404, India",https://www.google.co.kr/maps/place/Fortis+hospital/data=!4m5!3m4!1s0x3be71d53558ae6bb:0x1f3b16e3728e6f9e!8m2!3d19.6862662!4d72.7556347?authuser=0&hl=en&rclk=1,19.6862662,72.7556347,Gujarat,West 2
Clinic,Medical clinic,"G7W7+4M8, Barkheda Hasan, Madhya Pradesh 466665, India",https://www.google.co.kr/maps/place/Clinic/data=!4m5!3m4!1s0x397c7ff24846c6d1:0x9252379fce5e34fa!8m2!3d23.5452925!4d77.2642094?authuser=0&hl=en&rclk=1,23.5452925,77.2642094,Madhya Pradesh,West 2
Dey's Clinic - A Centre for Skin-n-Gynae Care,Medical clinic,"29 & 30, Chanakyapuri, Above Allahabad Bank/ Indian Bank Minal gate, No-1, JK Rd, Bhopal, Madhya Pradesh 462023, India",https://www.google.co.kr/maps/place/Dey's+Clinic+-+A+Centre+for+Skin-n-Gynae+Care/data=!4m5!3m4!1s0x397c69e538c5d5db:0x27d818ac22f6a656!8m2!3d23.2674753!4d77.4583115?authuser=0&hl=en&rclk=1,23.2674753,77.4583115,Madhya Pradesh,West 2
Clinic,Medical clinic,"Market Road, Suatala, Madhya Pradesh 487330, India",https://www.google.co.kr/maps/place/Clinic/data=!4m5!3m4!1s0x397f739893d33169:0xc4de460d0bc8b648!8m2!3d23.1446944!4d79.0359644?authuser=0&hl=en&rclk=1,23.1446944,79.0359644,Madhya Pradesh,West 2
Clinic,Medical clinic,"GMFR+JWX, Jamli, Madhya Pradesh 453441, India",https://www.google.co.kr/maps/place/Clinic/data=!4m5!3m4!1s0x3962581513c9047b:0x88dc5d482e8bc79c!8m2!3d22.5241125!4d75.6923644?authuser=0&hl=en&rclk=1,22.5241125,75.6923644,Madhya Pradesh,West 2
Apollo Clinic,Medical clinic,"Mohit chamber, Wright Town, Jabalpur, Madhya Pradesh 482002, India",https://www.google.co.kr/maps/place/Apollo+Clinic/data=!4m5!3m4!1s0x3981ae1b159c14e3:0xf9eb1b8b4c0183e1!8m2!3d23.1673826!4d79.9264665?authuser=0&hl=en&rclk=1,23.1673826,79.9264665,Madhya Pradesh,West 2
Clinic,Hospital,"279F+XHH, Sadikheda, Madhya Pradesh 455118, India",https://www.google.co.kr/maps/place/Clinic/data=!4m5!3m4!1s0x396331901bc94b19:0x7be1a064da5ed80c!8m2!3d23.0199451!4d76.2739795?authuser=0&hl=en&rclk=1,23.0199451,76.2739795,Madhya Pradesh,West 2
Medanta,Medical clinic,"The Central Market, Sanatan Dharam Mandir Rd, Roshni Ghar Mohalla, Lashkar, Gwalior, Madhya Pradesh 474009, India",https://www.google.co.kr/maps/place/Medanta/data=!4m5!3m4!1s0x3976c431da04a03f:0x6af3aed682f6e292!8m2!3d26.199374!4d78.164242?authuser=0&hl=en&rclk=1,26.199374,78.164242,Madhya Pradesh,West 2
Kushwaha clinic (Dr. Munna),Medical clinic,"Narayanpura Road, Near ice factory, Chetgiri Colony, Narayanpura, Chhatarpur, Madhya Pradesh 471001, India",https://www.google.co.kr/maps/place/Kushwaha+clinic+(Dr.+Munna)/data=!4m5!3m4!1s0x3982bd2a70bb41ff:0x2f5d77bac26d70fa!8m2!3d24.9232646!4d79.5777616?authuser=0&hl=en&rclk=1,24.9232646,79.5777616,Madhya Pradesh,West 2
Dr shobhna patel,Women's health clinic,"sawariya falax, BSNL Colony, Bhagat Singh Ward, Narsinghpur, Madhya Pradesh 487001, India",https://www.google.co.kr/maps/place/Dr+shobhna+patel/data=!4m5!3m4!1s0x397f9d295a92c68b:0x3edaf30f33b54cdd!8m2!3d22.9502743!4d79.1967143?authuser=0&hl=en&rclk=1,22.9502743,79.1967143,Madhya Pradesh,West 2
Dr. Hanote Clinic,Medical clinic,"Shivam Sundaram Colony, Chhindwara, Madhya Pradesh 480001, India",https://www.google.co.kr/maps/place/Dr.+Hanote+Clinic/data=!4m5!3m4!1s0x3bd567edf773a62d:0x91534ceca8ad432b!8m2!3d22.072678!4d78.9403202?authuser=0&hl=en&rclk=1,22.072678,78.9403202,Madhya Pradesh,West 2
Dr. Kuldeep Shrivastava Clinic,Medical clinic,"HIG F2, Chamunda Complex, behind ICH, near Manduk Pushkar, Dewas, Madhya Pradesh 455001, India",https://www.google.co.kr/maps/place/Dr.+Kuldeep+Shrivastava+Clinic/data=!4m5!3m4!1s0x3963172e68bad1fb:0x5c12d08a3875655d!8m2!3d22.9675929!4d76.0534454?authuser=0&hl=en&rclk=1,22.9675929,76.0534454,Madhya Pradesh,West 2
NAVJEEVAN CLINIC,Medical clinic,"Madan Mahal Railway Station Rd, Wright Town, Jabalpur, Madhya Pradesh 482002, India",https://www.google.co.kr/maps/place/NAVJEEVAN+CLINIC/data=!4m5!3m4!1s0x3981ae02ee5566ad:0x40c5d1b6575854bf!8m2!3d23.1635588!4d79.9211787?authuser=0&hl=en&rclk=1,23.1635588,79.9211787,Madhya Pradesh,West 2
Dr.ANSARI'S.CLINIC,General practitioner,"Mominpura, TALLIYA, Gohalpur, Jabalpur, Madhya Pradesh 482001, India",https://www.google.co.kr/maps/place/Dr.ANSARI'S.CLINIC/data=!4m5!3m4!1s0x3981af163a58ab93:0xaec7f15220e6232!8m2!3d23.185694!4d79.937458?authuser=0&hl=en&rclk=1,23.185694,79.937458,Madhya Pradesh,West 2
dryogeshcyas clinic,Doctor,"Maharajpur Main Rd, Maharajpur, Madhya Pradesh 470226, India",https://www.google.co.kr/maps/place/dryogeshcyas+clinic/data=!4m5!3m4!1s0x397f6c9d7156dde5:0x61dd76348b45eb61!8m2!3d23.2823987!4d79.0507775?authuser=0&hl=en&rclk=1,23.2823987,79.0507775,Madhya Pradesh,West 2
Dr Khan clinic,Medical Center,"Panchkuiya road ,haddi godaam Thakkar gram ward Haddi godam maidan ke pass, Panchkuian, Jabalpur, Madhya Pradesh 482002, India",https://www.google.co.kr/maps/place/Dr+Khan+clinic/data=!4m5!3m4!1s0x3981ae48109afb2f:0x9456ff241e416952!8m2!3d23.1893887!4d79.9434035?authuser=0&hl=en&rclk=1,23.1893887,79.9434035,Madhya Pradesh,West 2
Crystal clinic,Medical clinic,"GRC3+Q63, Daulatpur, Vidisha, Madhya Pradesh 464001, India",https://www.google.co.kr/maps/place/Crystal+clinic/data=!4m5!3m4!1s0x397c05c827f3691f:0x9918f59a7512ea15!8m2!3d23.5218906!4d77.803032?authuser=0&hl=en&rclk=1,23.5218906,77.803032,Madhya Pradesh,West 2
Fever clinic,Doctor,"Pipliyahana Square, Madhya Pradesh 452001, India",https://www.google.co.kr/maps/place/Fever+clinic/data=!4m5!3m4!1s0x3962fde607f86f67:0x4da9f63f2c6927e4!8m2!3d22.7071215!4d75.8533987?authuser=0&hl=en&rclk=1,22.7071215,75.8533987,Madhya Pradesh,West 2
Gajanan Clinic,Hospital,"Kanskheda Rd, Deori, Madhya Pradesh 470226, India",https://www.google.co.kr/maps/place/Gajanan+Clinic/data=!4m5!3m4!1s0x397f3ff7caeb93df:0xf1c0351364f494b8!8m2!3d23.3897525!4d79.0179902?authuser=0&hl=en&rclk=1,23.3897525,79.0179902,Madhya Pradesh,West 2
Ayushman Clinic,Hospital,"4MFM+MW9, Deori, Madhya Pradesh 464774, India",https://www.google.co.kr/maps/place/Ayushman+Clinic/data=!4m5!3m4!1s0x397f030ca55c9185:0x6185f62cdd9bc6de!8m2!3d23.1241528!4d78.6848512?authuser=0&hl=en&rclk=1,23.1241528,78.6848512,Madhya Pradesh,West 2
BODY REBOOT CLINICS Best Physiotherapy Centre in Bhopal,Physical therapy clinic,"E-1 Mandakani colony, J K hospital main road, opposite to Khadim, Kolar Rd, Bhopal, Madhya Pradesh 462042, India",https://www.google.co.kr/maps/place/BODY+REBOOT+CLINICS+Best+Physiotherapy+Centre+in+Bhopal/data=!4m5!3m4!1s0x397c683da96b0821:0x5312d8ec140c11bc!8m2!3d23.1847299!4d77.420213?authuser=0&hl=en&rclk=1,23.1847299,77.420213,Madhya Pradesh,West 2
DISHA CLINIC,Medical clinic,"Housing Board Shopping Complex, ward 43, Old Subhash Nagar Colony, Govindpura, Bhopal, Madhya Pradesh 462023, India",https://www.google.co.kr/maps/place/DISHA+CLINIC/data=!4m5!3m4!1s0x397c4315212806ff:0x29173c06b6747bc3!8m2!3d23.2491415!4d77.4334452?authuser=0&hl=en&rclk=1,23.2491415,77.4334452,Madhya Pradesh,West 2
Marble City Hospital,Private hospital,"No. 321, Parsi Anjuman Complex, Bhanwartal Extension, Napier Town, near Museum, Jabalpur, Madhya Pradesh 482001, India",https://www.google.co.kr/maps/place/Marble+City+Hospital/data=!4m5!3m4!1s0x3981ae0e87bba6cd:0x9c8cf4075ec94ac4!8m2!3d23.1633579!4d79.9354791?authuser=0&hl=en&rclk=1,23.1633579,79.9354791,Madhya Pradesh,West 2
Kaya Clinic Betul,Medical clinic,"Link Rd, near kargil chowk, Sadar, Betul, Madhya Pradesh 460001, India",https://www.google.co.kr/maps/place/Kaya+Clinic+Betul/data=!4m5!3m4!1s0x3bd6099734814d43:0x5b5daf90bffe8df!8m2!3d21.9023517!4d77.895702?authuser=0&hl=en&rclk=1,21.9023517,77.895702,Madhya Pradesh,West 2
Clinic,Hospital,"8WGP+R8X, Kikra, Madhya Pradesh 481778, India",https://www.google.co.kr/maps/place/Clinic/data=!4m5!3m4!1s0x3a29fd1df3dd3a6f:0x8f53d3cb74b0559a!8m2!3d22.3271191!4d80.9358649?authuser=0&hl=en&rclk=1,22.3271191,80.9358649,Madhya Pradesh,West 2
Sambhavna Trust Clinic,Medical clinic,"Bafna Colony, Berasia Rd, Bhopal, Madhya Pradesh 462001, India",https://www.google.co.kr/maps/place/Sambhavna+Trust+Clinic/data=!4m5!3m4!1s0x397c683f317fc3bf:0xd1cb856f171f8a1b!8m2!3d23.274512!4d77.4059394?authuser=0&hl=en&rclk=1,23.274512,77.4059394,Madhya Pradesh,West 2
Doctors Clinic,Hospital,"WRVC+W3R, Koudiya, Madhya Pradesh 487555, India",https://www.google.co.kr/maps/place/Doctors+Clinic/data=!4m5!3m4!1s0x397fa866b9986ccb:0x7ff1cbff00f78374!8m2!3d22.9448523!4d78.8201284?authuser=0&hl=en&rclk=1,22.9448523,78.8201284,Madhya Pradesh,West 2
Aanjney Clinic Dr H.K Sharma,Hospital,"Unnamed Road, Alirajpur, Madhya Pradesh 457887, India",https://www.google.co.kr/maps/place/Aanjney+Clinic+Dr+H.K+Sharma/data=!4m5!3m4!1s0x3961b767e7a65ba7:0x9b0638ad9d95c7c1!8m2!3d22.3035196!4d74.3542252?authuser=0&hl=en&rclk=1,22.3035196,74.3542252,Madhya Pradesh,West 2
Dr. manoj Patel,Medical clinic,"National Highway 44, Gadawara, Kamti, Madhya Pradesh 487551, India",https://www.google.co.kr/maps/place/Dr.+manoj+Patel/data=!4m5!3m4!1s0x397fabe783644e45:0x74778ba2f1112913!8m2!3d22.9082137!4d78.7387903?authuser=0&hl=en&rclk=1,22.9082137,78.7387903,Madhya Pradesh,West 2
Vardhaman clinic dr rajesh jain,Medical clinic,"Keerti stambha tiraha, Namak Mandi, Katra Bazaar, Sagar, Madhya Pradesh 470002, India",https://www.google.co.kr/maps/place/Vardhaman+clinic+dr+rajesh+jain/data=!4m5!3m4!1s0x3978d7080d350dfb:0xadbb2ca5b02cd6f5!8m2!3d23.8404667!4d78.7424958?authuser=0&hl=en&rclk=1,23.8404667,78.7424958,Madhya Pradesh,West 2
Shreya Clinic,Medical clinic,"79GC+QWP, Om Shiv Nagar, Nayapura, Lalghati, Bhopal, Madhya Pradesh 462001, India",https://www.google.co.kr/maps/place/Shreya+Clinic/data=!4m5!3m4!1s0x397c671b8fb81131:0x9c53febdf0f91b70!8m2!3d23.2769564!4d77.3723281?authuser=0&hl=en&rclk=1,23.2769564,77.3723281,Madhya Pradesh,West 2
Apple Hospital,General hospital,"15/1, Bhawarkua Main Rd, Transport Nagar, Indore, Madhya Pradesh 452008, India",https://www.google.co.kr/maps/place/Apple+Hospital/data=!4m5!3m4!1s0x3962fce495ee903f:0xf0b46034bc2ce47c!8m2!3d22.6939541!4d75.8665271?authuser=0&hl=en&rclk=1,22.6939541,75.8665271,Madhya Pradesh,West 2
Dr Sunil M Jain's TOTALL Diabetes Hormone Institute,Diabetes center,"near Bombay Hospital, Scheme No 54, Indore, Madhya Pradesh 452010, India",https://www.google.co.kr/maps/place/Dr+Sunil+M+Jain's+TOTALL+Diabetes+Hormone+Institute/data=!4m5!3m4!1s0x39631d547f6a35a1:0xd1de2960cb3a18ca!8m2!3d22.7566092!4d75.9029765?authuser=0&hl=en&rclk=1,22.7566092,75.9029765,Madhya Pradesh,West 2
"Shalby Hospital, Jabalpur",Hospital,"Plot No-5, Street No-5, Ahinsa Chowk, Kanchan Vihar, Vijay Nagar, Jabalpur, Madhya Pradesh 482002, India","https://www.google.co.kr/maps/place/Shalby+Hospital,+Jabalpur/data=!4m5!3m4!1s0x3981b1ceffffffff:0x1896beef8f76d90f!8m2!3d23.1851185!4d79.9089208?authuser=0&hl=en&rclk=1",23.1851185,79.9089208,Madhya Pradesh,West 2
Medanta Super Specialty Hospital,Hospital,"Shanti Hospital, 5, Shagun Arcade, Opposite U- Turn, Vijay Nagar, Indore, Madhya Pradesh 452016, India",https://www.google.co.kr/maps/place/Medanta+Super+Specialty+Hospital/data=!4m5!3m4!1s0x3962fd5596143bb7:0xa0053666a6c0dd5f!8m2!3d22.748823!4d75.89595?authuser=0&hl=en&rclk=1,22.748823,75.89595,Madhya Pradesh,West 2
National Hospital,Private hospital,"Habibganj Rd, Opp Cricket Club, E-3, Arera Colony, Bhopal, Madhya Pradesh 462016, India",https://www.google.co.kr/maps/place/National+Hospital/data=!4m5!3m4!1s0x397c424e2c2b747f:0x9e9a720a874fd95a!8m2!3d23.2169658!4d77.4361249?authuser=0&hl=en&rclk=1,23.2169658,77.4361249,Madhya Pradesh,West 2
Abhay Clinic,Hospital,"428H+GW9, Lolri, Madhya Pradesh 487330, India",https://www.google.co.kr/maps/place/Abhay+Clinic/data=!4m5!3m4!1s0x397f73480df842a1:0x26a9e9625722ff2b!8m2!3d23.1162946!4d79.0298477?authuser=0&hl=en&rclk=1,23.1162946,79.0298477,Madhya Pradesh,West 2
modiclinic,Hospital,"Tendukheda-Dobhi Rd, Tendukheda, Madhya Pradesh 487337, India",https://www.google.co.kr/maps/place/modiclinic/data=!4m5!3m4!1s0x397f0fd09a7d4713:0xffffa01e0120664e!8m2!3d23.1689824!4d78.8729012?authuser=0&hl=en&rclk=1,23.1689824,78.8729012,Madhya Pradesh,West 2
