Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Sacred Heart Palliative Care Centre,Private hospital,"NH37, Jorabat, Assam 781023, India",https://www.google.co.kr/maps/place/Sacred+Heart+Palliative+Care+Centre/data=!4m5!3m4!1s0x375af5c27dd36721:0x65c5882f44bee436!8m2!3d26.1105387!4d91.8509545?authuser=0&hl=en&rclk=1,26.1105387,91.8509545,Assam,East
Arogya Physiotherapy and Rehabilitation centre,Physical therapist,"M., BB Rd, Nagaon, Assam 782001, India",https://www.google.co.kr/maps/place/Arogya+Physiotherapy+and+Rehabilitation+centre/data=!4m5!3m4!1s0x3745272dd0cecdf9:0x7ea10b1dbf49b1c9!8m2!3d26.3567202!4d92.6937043?authuser=0&hl=en&rclk=1,26.3567202,92.6937043,Assam,East
Biswanath Chariali Civil Hospital,Hospital,"Biswanath Charali, Assam 784176, India",https://www.google.co.kr/maps/place/Biswanath+Chariali+Civil+Hospital/data=!4m5!3m4!1s0x37445e4f33e0d703:0xa8da56b0610f1f61!8m2!3d26.7322396!4d93.1462141?authuser=0&hl=en&rclk=1,26.7322396,93.1462141,Assam,East
IMS Hospital,Private hospital,"Shahid Sarani, Settlement Road, Assam 788710, India",https://www.google.co.kr/maps/place/IMS+Hospital/data=!4m5!3m4!1s0x3751d3a90b504bfb:0x8effd0b6eaeeed53!8m2!3d24.8712046!4d92.3599238?authuser=0&hl=en&rclk=1,24.8712046,92.3599238,Assam,East
Lakshya J Basumatary - Best Neurologist in Guwahati,Neurologist,"NH37, Pragjyotish Nagar, Maligaon, Guwahati, Assam 781033, India",https://www.google.co.kr/maps/place/Lakshya+J+Basumatary+-+Best+Neurologist+in+Guwahati/data=!4m5!3m4!1s0x375a5b80e2fc83cd:0xa01f263783236672!8m2!3d26.1525934!4d91.6847121?authuser=0&hl=en&rclk=1,26.1525934,91.6847121,Assam,East
GNRC Good Health Hospital,Hospital,"Bormotoria, Guwahati, Assam 781006, India",https://www.google.co.kr/maps/place/GNRC+Good+Health+Hospital/data=!4m5!3m4!1s0x375a59d4c3b926fd:0xf0c8ba037b7c7ca3!8m2!3d26.1406644!4d91.796802?authuser=0&hl=en&rclk=1,26.1406644,91.796802,Assam,East
Super Speciality Hospital Guwahati,Hospital,"5Q68+MF2, Birubari, Guwahati, Assam 781007, India",https://www.google.co.kr/maps/place/Super+Speciality+Hospital+Guwahati/data=!4m5!3m4!1s0x375a59d292f15947:0x50da85ad8bef67ca!8m2!3d26.161643!4d91.7661488?authuser=0&hl=en&rclk=1,26.161643,91.7661488,Assam,East
Assam Rifles Training Centre Hospital,Hospital,"Assam 782460, India",https://www.google.co.kr/maps/place/Assam+Rifles+Training+Centre+Hospital/data=!4m5!3m4!1s0x3745ecb05b207405:0xac91a119560e0688!8m2!3d25.8923409!4d93.4279111?authuser=0&hl=en&rclk=1,25.8923409,93.4279111,Assam,East
Medical,Medical Center,"P5HM+4M5, Khenger Gaon, Assam 782447, India",https://www.google.co.kr/maps/place/Medical/data=!4m5!3m4!1s0x3745851dfebfd865:0xcf8443fa578dd859!8m2!3d25.7277535!4d93.1842384?authuser=0&hl=en&rclk=1,25.7277535,93.1842384,Assam,East
Metropolis Healthcare Ltd,Diagnostic center,"4th Floor, Swogata Envission, GS Rd, near Hotel Lily, Khanapara, Guwahati, Assam 781022, India",https://www.google.co.kr/maps/place/Metropolis+Healthcare+Ltd/data=!4m5!3m4!1s0x375a5beb9de66515:0x3d8cfa5939297e08!8m2!3d26.128213!4d91.811785?authuser=0&hl=en&rclk=1,26.128213,91.811785,Assam,East
"JSB CIVIL Hospital, Kajalgaon.",Hospital,"NH 31C, Madhyam Kajalgaon, Assam 783385, India","https://www.google.co.kr/maps/place/JSB+CIVIL+Hospital,+Kajalgaon./data=!4m5!3m4!1s0x3758fbcd8479e881:0x8887553c81d3d4f5!8m2!3d26.525265!4d90.490662?authuser=0&hl=en&rclk=1",26.525265,90.490662,Assam,East
Apollo Personalised Health Chek Centre,Hospital department,"Shubham buildwell complex, RG Baruah Rd, Block-H, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/Apollo+Personalised+Health+Chek+Centre/data=!4m5!3m4!1s0x375a59b3837f5ca1:0xbde59761384b8382!8m2!3d26.1610092!4d91.7806549?authuser=0&hl=en&rclk=1,26.1610092,91.7806549,Assam,East
Biolege Diagnostic,Diagnostic center,"Kedia Puram, near Morning Glory English High School, Hojai, Assam 782435, India",https://www.google.co.kr/maps/place/Biolege+Diagnostic/data=!4m5!3m4!1s0x37456d63f578feb1:0x3cc834462d579055!8m2!3d26.0052016!4d92.8586601?authuser=0&hl=en&rclk=1,26.0052016,92.8586601,Assam,East
Sausaria Nursing Home,Nursing home,"Haiborgaon, Haibargaon, Nagaon, Assam 782002, India",https://www.google.co.kr/maps/place/Sausaria+Nursing+Home/data=!4m5!3m4!1s0x37452702c0432173:0xcbc5ec68997e049d!8m2!3d26.3490389!4d92.6674441?authuser=0&hl=en&rclk=1,26.3490389,92.6674441,Assam,East
Nutrition Rehabilitation Centre,Rehabilitation center,"Khaigarh, Nagaon, NH-37, Nagaon, Nagaon, Assam 782103, India",https://www.google.co.kr/maps/place/Nutrition+Rehabilitation+Centre/data=!4m5!3m4!1s0x37452e78660bff6f:0xd86470863607daf8!8m2!3d26.2458452!4d92.5405411?authuser=0&hl=en&rclk=1,26.2458452,92.5405411,Assam,East
Indian Red Cross Society,Non-governmental organization,"RQGW+FF2, Tarapur, Silchar, Assam 788007, India",https://www.google.co.kr/maps/place/Indian+Red+Cross+Society/data=!4m5!3m4!1s0x374e4a60c2fa5647:0x36c6cf12dfb62937!8m2!3d24.8261382!4d92.7961499?authuser=0&hl=en&rclk=1,24.8261382,92.7961499,Assam,East
Directorate of AYUSH,Medical office,"Beltola Rd, Banphool Nagar, Basisthpur, Guwahati, Assam 781038, India",https://www.google.co.kr/maps/place/Directorate+of+AYUSH/data=!4m5!3m4!1s0x375a59280d509deb:0xe035d5208714bc5d!8m2!3d26.1359704!4d91.79166?authuser=0&hl=en&rclk=1,26.1359704,91.79166,Assam,East
"Babupara Christian Hospital, Nishangram",Hospital,"Meghalaya, Chituk, Assam 794110, India","https://www.google.co.kr/maps/place/Babupara+Christian+Hospital,+Nishangram/data=!4m5!3m4!1s0x3759c58d0556a6a5:0x3285d1d6439643aa!8m2!3d25.9189182!4d90.76099?authuser=0&hl=en&rclk=1",25.9189182,90.76099,Assam,East
MVD Health Plus - Multi Specialty Healthcare Clinic,Diabetes center,"Purboday Bhawan, Royal Plaza, 1st Floor, GS Rd, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/MVD+Health+Plus+-+Multi+Specialty+Healthcare+Clinic/data=!4m5!3m4!1s0x375a5916dc8b8d95:0xece247ce6494a7bd!8m2!3d26.153322!4d91.780145?authuser=0&hl=en&rclk=1,26.153322,91.780145,Assam,East
DR. RABHA CLINIC,Doctor,"Unnamed Road, Dudhnoi, Assam 783124, India",https://www.google.co.kr/maps/place/DR.+RABHA+CLINIC/data=!4m5!3m4!1s0x3759c7b3cd8374f1:0x8b001cc524839654!8m2!3d25.9768977!4d90.7870616?authuser=0&hl=en&rclk=1,25.9768977,90.7870616,Assam,East
"Vigen India, Hatigaon Centre",Physical therapy clinic,"95, Sewali Path, Lakhimi Nagar, Hatigaon, Guwahati, Assam 781019, India","https://www.google.co.kr/maps/place/Vigen+India,+Hatigaon+Centre/data=!4m5!3m4!1s0x375a59256d09ff5d:0x805a693fe516dab!8m2!3d26.1380556!4d91.7848287?authuser=0&hl=en&rclk=1",26.1380556,91.7848287,Assam,East
"Vigen India, Lokhra Centre",Physical therapy clinic,"4P9X+5FX, Lokhra, Guwahati, Assam 781040, India","https://www.google.co.kr/maps/place/Vigen+India,+Lokhra+Centre/data=!4m5!3m4!1s0x375a5c04749b6a0f:0xde52fc7a1cb3affd!8m2!3d26.1179861!4d91.7487336?authuser=0&hl=en&rclk=1",26.1179861,91.7487336,Assam,East
"Health City Hospital, Guwahati",Private hospital,"Uday Nagar, Khanapara, Opp Bodoland Guest House, Guwahati, Assam 781022, India","https://www.google.co.kr/maps/place/Health+City+Hospital,+Guwahati/data=!4m5!3m4!1s0x375a5f4972775d49:0xc2bb138442c92a59!8m2!3d26.117117!4d91.815292?authuser=0&hl=en&rclk=1",26.117117,91.815292,Assam,East
Dr Babie Thiek,Obstetrician-gynecologist,"Apollo Clinic Dispur Opp Downtown Hospital, near SBI ATM, Dispur, Guwahati, Assam 781006, India",https://www.google.co.kr/maps/place/Dr+Babie+Thiek/data=!4m5!3m4!1s0x375a5919be75fa4b:0x9ef02a0e727c9349!8m2!3d26.1383424!4d91.7989738?authuser=0&hl=en&rclk=1,26.1383424,91.7989738,Assam,East
Ex-Servicemen Contributory Health Scheme Polyclinic,Medical clinic,"4Q4W+7X6, Basistha, Guwahati, Assam 781029, India",https://www.google.co.kr/maps/place/Ex-Servicemen+Contributory+Health+Scheme+Polyclinic/data=!4m5!3m4!1s0x375a5f215de672f1:0x64201bdf90a1361e!8m2!3d26.105668!4d91.7973751?authuser=0&hl=en&rclk=1,26.105668,91.7973751,Assam,East
Chhaygaon Homeo Clinic,Doctor,"Ratanpur, NH 17, opposite State Bank of India - Gumi Branch, Chhaygaon, Assam 781124, India",https://www.google.co.kr/maps/place/Chhaygaon+Homeo+Clinic/data=!4m5!3m4!1s0x375a3de2a72d2399:0x4e00a831ddc834ee!8m2!3d26.047772!4d91.386856?authuser=0&hl=en&rclk=1,26.047772,91.386856,Assam,East
Sri Sankardeva Nethralaya,Hospital,"96, Basistha Rd, Beltola Tiniali, Saurabh Nagar, Beltola Tiniali, Guwahati, Assam 781028, India",https://www.google.co.kr/maps/place/Sri+Sankardeva+Nethralaya/data=!4m5!3m4!1s0x375a5f2c5cfd94d9:0xc91b49547d24ce7b!8m2!3d26.1212104!4d91.7991049?authuser=0&hl=en&rclk=1,26.1212104,91.7991049,Assam,East
"Heal Care Goalpara, Clinic & Diagnostics",Medical clinic,"Opp. SP Office, Bapuji Nagar, Agia, Road, Goalpara, Assam 783121, India","https://www.google.co.kr/maps/place/Heal+Care+Goalpara,+Clinic+%26+Diagnostics/data=!4m5!3m4!1s0x3759b39ee70dc8f1:0x6108d18875804da5!8m2!3d26.1502761!4d90.6170091?authuser=0&hl=en&rclk=1",26.1502761,90.6170091,Assam,East
Down Town Hospital,General hospital,"GS Rd, Bormotoria, Guwahati, Assam 781006, India",https://www.google.co.kr/maps/place/Down+Town+Hospital/data=!4m5!3m4!1s0x375a58da452a4b35:0x12fc40f65c6d1a5c!8m2!3d26.1391639!4d91.7993515?authuser=0&hl=en&rclk=1,26.1391639,91.7993515,Assam,East
NIGHTINGALE HOSPITAL (P) LTD.,Hospital,"GMC Hostel Road, Kachari Basti Rd, Ganeshguri, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/NIGHTINGALE+HOSPITAL+(P)+LTD./data=!4m5!3m4!1s0x375a591796cfd309:0xd72ec335e6ec04ca!8m2!3d26.1504653!4d91.7821106?authuser=0&hl=en&rclk=1,26.1504653,91.7821106,Assam,East
St. John's Hospital,General hospital,"GMC Hostel Rd, Christian Basti, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/St.+John's+Hospital/data=!4m5!3m4!1s0x375a59130a72e479:0xe11558e47003cf81!8m2!3d26.1562364!4d91.7756576?authuser=0&hl=en&rclk=1,26.1562364,91.7756576,Assam,East
Ayursundra,Diagnostic center,"DNB Plaza, Lachit Nagar, GS Road, near Hanuman Mandir, Guwahati, Assam 781007, India",https://www.google.co.kr/maps/place/Ayursundra/data=!4m5!3m4!1s0x375a5c63f1bd5817:0xbdd890e43351efb2!8m2!3d26.109035!4d91.719325?authuser=0&hl=en&rclk=1,26.109035,91.719325,Assam,East
Madras Diabetes Centre,Diabetes center,"R.G Baruah Rd, Zoo Rd, H.R Path Zoo Road Tiniali Bus Stop, Near Decora Binah Bhawan, Zoo Road Tinali, Zoo, Tiniali, Guwahati, Assam 781003, India",https://www.google.co.kr/maps/place/Madras+Diabetes+Centre/data=!4m5!3m4!1s0x375a59a10050fc61:0x5b785c866843d371!8m2!3d26.1754307!4d91.7759801?authuser=0&hl=en&rclk=1,26.1754307,91.7759801,Assam,East
Midland Hospital,Hospital,"Bye Lane 5, Sree Nagar, Guwahati, Assam 781005, India",https://www.google.co.kr/maps/place/Midland+Hospital/data=!4m5!3m4!1s0x375a590e381a83c1:0xd9b7870d8ec4a0d2!8m2!3d26.1617987!4d91.7798652?authuser=0&hl=en&rclk=1,26.1617987,91.7798652,Assam,East
Patna Orthopedic and Trauma Hospital,Hospital,"Bylane Number 3, Chandan Nagar, Beltola Tiniali, Guwahati, Assam 781028, India",https://www.google.co.kr/maps/place/Patna+Orthopedic+and+Trauma+Hospital/data=!4m5!3m4!1s0x375a5979c1b6d655:0x550cad826d47e9ce!8m2!3d26.1276175!4d91.7996405?authuser=0&hl=en&rclk=1,26.1276175,91.7996405,Assam,East
Authentic Physiotherapy Clinic,Physical therapist,"Palacia Park, Survey Exotica, beside Central Nursing Home, Basisthpur, Guwahati, Assam 781038, India",https://www.google.co.kr/maps/place/Authentic+Physiotherapy+Clinic/data=!4m5!3m4!1s0x375a59acc55c9b5f:0x8652c15e1f598efb!8m2!3d26.1302656!4d91.795231?authuser=0&hl=en&rclk=1,26.1302656,91.795231,Assam,East
Excelcare hospital,Hospital,"4M8M+M4V, Boragaon, Guwahati, Assam 781018, India",https://www.google.co.kr/maps/place/Excelcare+hospital/data=!4m5!3m4!1s0x375a5de3c299e057:0x36b6e5409b1220a5!8m2!3d26.1167357!4d91.6827951?authuser=0&hl=en&rclk=1,26.1167357,91.6827951,Assam,East
Dr Intekhab Alam Heart Care,Hospital,"Excelcare Hospital, Paschim Boragaon National Highway 37, near गनेश मंदिर, Guwahati, Assam 781033, India",https://www.google.co.kr/maps/place/Dr+Intekhab+Alam+Heart+Care/data=!4m5!3m4!1s0x375a5b266969f5e1:0x7413ee2842f94321!8m2!3d26.1277778!4d91.6811383?authuser=0&hl=en&rclk=1,26.1277778,91.6811383,Assam,East
Sunshine Clinic,Medical clinic,"Sangaiprou Mamang Leikai, C/o MRF Tyres, Airport Road, Imphal West, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Sunshine+Clinic/data=!4m5!3m4!1s0x374926180a793b71:0xd793803d75c4215a!8m2!3d24.7820039!4d93.9153673?authuser=0&hl=en&rclk=1,24.7820039,93.9153673,Manipur,East
Health Clinic,Medical clinic,"JVFR+J8G, Mayang Imphal, Manipur 795132, India",https://www.google.co.kr/maps/place/Health+Clinic/data=!4m5!3m4!1s0x37493066a1cd6561:0x1cdfc39bf41c0170!8m2!3d24.6240515!4d93.8908218?authuser=0&hl=en&rclk=1,24.6240515,93.8908218,Manipur,East
Apollo Clinic,Medical clinic,"RW7G+6X4, Lalambung Makhong, Thangmeiband, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/Apollo+Clinic/data=!4m5!3m4!1s0x374927b63c54315f:0xdcee9408a39ce427!8m2!3d24.8130172!4d93.9274577?authuser=0&hl=en&rclk=1,24.8130172,93.9274577,Manipur,East
Dr bilashini home clinic,Medical clinic,"RWCM+HRM, Thangmeiband, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Dr+bilashini+home+clinic/data=!4m5!3m4!1s0x374927a1ac95addd:0x54a4632449ecbb24!8m2!3d24.8214674!4d93.9345411?authuser=0&hl=en&rclk=1,24.8214674,93.9345411,Manipur,East
Surbina Physiotherapy Clinic,Medical clinic,"Keishampat Thokchom Leikai, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Surbina+Physiotherapy+Clinic/data=!4m5!3m4!1s0x3749264ceeecc657:0xa7774342efa16964!8m2!3d24.803276!4d93.9334223?authuser=0&hl=en&rclk=1,24.803276,93.9334223,Manipur,East
SAI CLINIC,Women's health clinic,"parking near, Thoubal, Manipur, India",https://www.google.co.kr/maps/place/SAI+CLINIC/data=!4m5!3m4!1s0x37493ca493fb90f7:0xa00d84d30bc23908!8m2!3d24.6446874!4d93.9965075?authuser=0&hl=en&rclk=1,24.6446874,93.9965075,Manipur,East
Nazareth Clinic and Diagnostic Centre,Medical clinic,"Kabo Leika, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Nazareth+Clinic+and+Diagnostic+Centre/data=!4m5!3m4!1s0x37492709fb62d223:0xa94bac33bce59ba3!8m2!3d24.8222982!4d93.9473443?authuser=0&hl=en&rclk=1,24.8222982,93.9473443,Manipur,East
Jandho Memorial Clinic,Medical clinic,"QWMP+5VH, Makha Leirak, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/Jandho+Memorial+Clinic/data=!4m5!3m4!1s0x3749265d49e103a9:0x8003306b5b8a192b!8m2!3d24.7829277!4d93.9372414?authuser=0&hl=en&rclk=1,24.7829277,93.9372414,Manipur,East
Public Health Clinic,Medical clinic,"Laitonjam Rd, Laitonjam Khori Leikai, Nambol Laitonjam, Manipur 795134, India",https://www.google.co.kr/maps/place/Public+Health+Clinic/data=!4m5!3m4!1s0x37492e8c144ae7af:0x15e9d56b897ca150!8m2!3d24.7199997!4d93.8411043?authuser=0&hl=en&rclk=1,24.7199997,93.8411043,Manipur,East
ACME Fertility and Healcthcare Centre,Medical clinic,"Hiyang Hiren Leirak, Palace Compound, Manipur 795001, India",https://www.google.co.kr/maps/place/ACME+Fertility+and+Healcthcare+Centre/data=!4m5!3m4!1s0x374926fe1796a029:0x5820d5b8453eef49!8m2!3d24.8039629!4d93.9510763?authuser=0&hl=en&rclk=1,24.8039629,93.9510763,Manipur,East
Shija Hospitals Info. Centre Thoubal,Medical clinic,"Ward Number 1, Wangmataba, Thoubal, Manipur 795138, India",https://www.google.co.kr/maps/place/Shija+Hospitals+Info.+Centre+Thoubal/data=!4m5!3m4!1s0x37493dfd03b5c1a7:0xa8c1bd428b75f3e1!8m2!3d24.6450452!4d93.9957562?authuser=0&hl=en&rclk=1,24.6450452,93.9957562,Manipur,East
Shija Clinic,Hospital,"J2P3+Q63, Meira Paibi, Thoubal, Manipur 795138, India",https://www.google.co.kr/maps/place/Shija+Clinic/data=!4m5!3m4!1s0x37493c9607a50a1d:0xf841a33e307f8f72!8m2!3d24.6368793!4d94.0030387?authuser=0&hl=en&rclk=1,24.6368793,94.0030387,Manipur,East
Langol View Clinic,Hospital,"Uripok, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/Langol+View+Clinic/data=!4m5!3m4!1s0x374927c976764091:0x2c2a93f04663351d!8m2!3d24.8124895!4d93.9239594?authuser=0&hl=en&rclk=1,24.8124895,93.9239594,Manipur,East
Neurocare,Physical therapy clinic,"Unnamed Road, Uripok, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/Neurocare/data=!4m5!3m4!1s0x374927c322af639d:0x528d36a18fb5a28b!8m2!3d24.8079128!4d93.9280399?authuser=0&hl=en&rclk=1,24.8079128,93.9280399,Manipur,East
Laishram Physio Care,Medical clinic,"Wangkhem, Manipur 795149, India",https://www.google.co.kr/maps/place/Laishram+Physio+Care/data=!4m5!3m4!1s0x3749230c6c15c3eb:0xa30408aeba6b0e1!8m2!3d24.6702943!4d94.0428541?authuser=0&hl=en&rclk=1,24.6702943,94.0428541,Manipur,East
Phubala Primary Clinic,Free clinic,"GQM4+6JX, Phubala, Manipur 795126, India",https://www.google.co.kr/maps/place/Phubala+Primary+Clinic/data=!4m5!3m4!1s0x374934dbb111556b:0xff518c70282a172d!8m2!3d24.5331064!4d93.7566228?authuser=0&hl=en&rclk=1,24.5331064,93.7566228,Manipur,East
Surbati Physio Therapy Clinic,Physical therapy clinic,"Wangkhei Meihoupham Lampak, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Surbati+Physio+Therapy+Clinic/data=!4m5!3m4!1s0x374926f05655a5a3:0x87892dd8f4baf978!8m2!3d24.790416!4d93.95484?authuser=0&hl=en&rclk=1,24.790416,93.95484,Manipur,East
Dr. Seanboi Clinic,Medical clinic,"8MQR+5MF, Leimaram Meitei Leikai, Churachandpur, Manipur 795128, India",https://www.google.co.kr/maps/place/Dr.+Seanboi+Clinic/data=!4m5!3m4!1s0x374eb384fd9cd381:0x8534e2f35452530!8m2!3d24.3379411!4d93.6916631?authuser=0&hl=en&rclk=1,24.3379411,93.6916631,Manipur,East
Ultracare clinic,Medical clinic,"university first gate, Manipur, India",https://www.google.co.kr/maps/place/Ultracare+clinic/data=!4m5!3m4!1s0x374925d9a36ccb37:0x9c8dcbe99abccd6e!8m2!3d24.7536851!4d93.9345364?authuser=0&hl=en&rclk=1,24.7536851,93.9345364,Manipur,East
KAKA Physiotherapy Clinic,Physical therapy clinic,"Soibam Leikai, Old Checkon-DC Road,Imphal East,, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/KAKA+Physiotherapy+Clinic/data=!4m5!3m4!1s0x37492789523fde1b:0xaa018b42f281baad!8m2!3d24.807516!4d93.955414?authuser=0&hl=en&rclk=1,24.807516,93.955414,Manipur,East
Dr. Liangoumuan Clinic,Medical clinic,"Saikham Rd, Vengnuam, New Lamka, Churachandpur, Manipur 795128, India",https://www.google.co.kr/maps/place/Dr.+Liangoumuan+Clinic/data=!4m5!3m4!1s0x374eb3a7caec1cb7:0x4476104b7f57e2f0!8m2!3d24.3326557!4d93.6995579?authuser=0&hl=en&rclk=1,24.3326557,93.6995579,Manipur,East
"Community Hospital Moirang, Manipur",Hospital,"Moirang Palli Rd, Part II, Mayai Leikai, Khangabok, Manipur 795138, India","https://www.google.co.kr/maps/place/Community+Hospital+Moirang,+Manipur/data=!4m5!3m4!1s0x37493c6055555555:0xbda00318a7f7b2d2!8m2!3d24.6107233!4d94.0057042?authuser=0&hl=en&rclk=1",24.6107233,94.0057042,Manipur,East
shyam clinic,Emergency care physician,"Unnamed Road, Uripok, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/shyam+clinic/data=!4m5!3m4!1s0x374927cd85c56e2f:0x91d23817d9c9ec84!8m2!3d24.8092521!4d93.9168241?authuser=0&hl=en&rclk=1,24.8092521,93.9168241,Manipur,East
Shija ENT Hospital,Hospital,"Lamphel Rd, Thangmeiband, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Shija+ENT+Hospital/data=!4m5!3m4!1s0x374927bc26dbb023:0xc5c124e2f99677d0!8m2!3d24.8249769!4d93.9319333?authuser=0&hl=en&rclk=1,24.8249769,93.9319333,Manipur,East
Manipur Hijama Centre,Medical clinic,"Hatta Golapati Maning Leikai, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Manipur+Hijama+Centre/data=!4m5!3m4!1s0x374927deec4180e7:0xa8f166551e70e6a6!8m2!3d24.8110683!4d93.9451935?authuser=0&hl=en&rclk=1,24.8110683,93.9451935,Manipur,East
Canchi Physiotherapy Centre,Physical therapy clinic,"Chanchipur, Indo-Myanmar Rd, Imphal, Manipur 795003, India",https://www.google.co.kr/maps/place/Canchi+Physiotherapy+Centre/data=!4m5!3m4!1s0x374925d978c1aa1d:0x3aea0b9dbde68eba!8m2!3d24.7523484!4d93.9342045?authuser=0&hl=en&rclk=1,24.7523484,93.9342045,Manipur,East
Aadarsh clinic,Doctor,"Porompat PDA Complex, JNIMS Rd, Khongnang Makhong, Imphal, Manipur 795010, India",https://www.google.co.kr/maps/place/Aadarsh+clinic/data=!4m5!3m4!1s0x3749274f73c880db:0x43f15c6dc7a654c2!8m2!3d24.8125729!4d93.9587756?authuser=0&hl=en&rclk=1,24.8125729,93.9587756,Manipur,East
Dr. Karam Lokendro (Skin),Medical clinic,"Khuman Lanpak, Khongnang Ani Karak, Chingmeirong, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Dr.+Karam+Lokendro+(Skin)/data=!4m5!3m4!1s0x374927519d6dbb93:0xa5048c345e12ea0b!8m2!3d24.8258734!4d93.9466989?authuser=0&hl=en&rclk=1,24.8258734,93.9466989,Manipur,East
Neitin Clinic,Doctor,"Super Market, Lamphelpat, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/Neitin+Clinic/data=!4m5!3m4!1s0x374927df03eb8621:0xd1a221b1600bd980!8m2!3d24.8236022!4d93.9113634?authuser=0&hl=en&rclk=1,24.8236022,93.9113634,Manipur,East
DR. Memcha Clinic,Hospital,"F2X7+W35, Kakching, Manipur 795103, India",https://www.google.co.kr/maps/place/DR.+Memcha+Clinic/data=!4m5!3m4!1s0x37493f1411fd8fdb:0x479d891ea77bd0af!8m2!3d24.4997698!4d94.0127205?authuser=0&hl=en&rclk=1,24.4997698,94.0127205,Manipur,East
Miracle Homeo Cure,Medical clinic,"NH2, Sangaiprou Mamang, Manipur 795001, India",https://www.google.co.kr/maps/place/Miracle+Homeo+Cure/data=!4m5!3m4!1s0x374926191badca4d:0x51277d0312b3b492!8m2!3d24.7785849!4d93.9131036?authuser=0&hl=en&rclk=1,24.7785849,93.9131036,Manipur,East
Niti Clinic,Hospital,"Unnamed Road, khurai ahongei, leirk, Manipur 795001, India",https://www.google.co.kr/maps/place/Niti+Clinic/data=!4m5!3m4!1s0x3749271b3c5b9249:0xf0a4a0c76bc9c98!8m2!3d24.8126044!4d93.9585772?authuser=0&hl=en&rclk=1,24.8126044,93.9585772,Manipur,East
Imphal spine and pain clinic,Doctor,"NH2, Imphal, Manipur 795140, India",https://www.google.co.kr/maps/place/Imphal+spine+and+pain+clinic/data=!4m5!3m4!1s0x3749277df3cbec87:0x20d9f2163d1b8fed!8m2!3d24.7785882!4d93.9114771?authuser=0&hl=en&rclk=1,24.7785882,93.9114771,Manipur,East
Health Centre,Medical Center,"QWMP+4X6, Makha Leirak, Imphal, Manipur 795008, India",https://www.google.co.kr/maps/place/Health+Centre/data=!4m5!3m4!1s0x374927da84937177:0xc64ad9d43c1b2640!8m2!3d24.782793!4d93.937403?authuser=0&hl=en&rclk=1,24.782793,93.937403,Manipur,East
Little Clinic,Hospital,"Nagaram Village, Imphal, Manipur 795010, India",https://www.google.co.kr/maps/place/Little+Clinic/data=!4m5!3m4!1s0x374927e4761ed7db:0x321d583788fb922a!8m2!3d24.8266042!4d93.949884?authuser=0&hl=en&rclk=1,24.8266042,93.949884,Manipur,East
National homoeo clinic,Medical clinic,"RW6M+2QM, Thangal Bazar, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/National+homoeo+clinic/data=!4m5!3m4!1s0x374927b233774a05:0x2c483dba3d392337!8m2!3d24.8100899!4d93.9344358?authuser=0&hl=en&rclk=1,24.8100899,93.9344358,Manipur,East
"Public Health Centre, Akampat",Medical clinic,"QWFX+XHQ, Imphal, Manipur 795008, India","https://www.google.co.kr/maps/place/Public+Health+Centre,+Akampat/data=!4m5!3m4!1s0x3749268987ccd33f:0x5cc9022de872636e!8m2!3d24.7749526!4d93.9489764?authuser=0&hl=en&rclk=1",24.7749526,93.9489764,Manipur,East
Mind Care Clinic,Doctor,"RW7G+7V9, Lalambung Makhong, Thangmeiband, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/Mind+Care+Clinic/data=!4m5!3m4!1s0x374927ad6577a04d:0xbdc6a544df5a040f!8m2!3d24.8131625!4d93.9272351?authuser=0&hl=en&rclk=1,24.8131625,93.9272351,Manipur,East
MSF Clinic,Medical clinic,"8MRV+RP5, Churachandpur, Manipur 795128, India",https://www.google.co.kr/maps/place/MSF+Clinic/data=!4m5!3m4!1s0x374eb3adc33bfef9:0x47db764fef7388d1!8m2!3d24.3420213!4d93.6943582?authuser=0&hl=en&rclk=1,24.3420213,93.6943582,Manipur,East
