Record Id,Deal Owner ID,Amount,Deal Name,Closing Date,Company ID,Stage,Type,Probability (%),Next Step,Lead Source,Campaign Source ID,Created by ID,Modified by ID,Created Time,Modified Time,Description,Customer ID,Expected Revenue,Last Activity Time,Lead Conversion Time,Sales Cycle Duration,Overall Sales Duration,Territory,Customer ID.1,Score,Positive Score,Product,Reject Information,Tag,Prediction,LAST_ACTION,LAST_SENT_TIME,LAST_ACTION_TIME,Pipeline,Deal Category Status,Amount in $,D evaluate,discount,Edit,Payment terms,State,Lead Source-2,Sales Person,Referral ID,Warranty,Serial Number 2,Serial Number 1,Serial Number 4,Serial Number 3,Channel
zcrm_1920545000002682020,zcrm_1920545000000097003,787500.0,GLOBAL HEALTH PRIVATE LIMITEDMEDANTA THE MEDICITY-,2014-04-26,zcrm_1920545000002682016,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 20:28:49,2021-03-17 20:23:03,PG6017D0E,zcrm_1920545000002682018,787500.0,2021-03-17 20:23:03,2.0,0.0,0.0,North,,0,0,InBody570,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682042,zcrm_1920545000000097003,787500.0,GLOBAL HEALTH PRIVATE LIMITEDMEDANTA THE MEDICITY-,2014-07-02,zcrm_1920545000002682016,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 20:30:02,2021-03-17 20:23:03,PG601CD0E,zcrm_1920545000002682018,787500.0,2021-03-17 20:23:03,2.0,0.0,0.0,North,,0,0,InBody570,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682070,zcrm_1920545000000097003,379500.0,"W.S. FITNESS PVT. LTD.,-",2015-10-23,zcrm_1920545000002682066,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:21:42,2021-03-17 20:26:44,401501488,zcrm_1920545000002682068,379500.0,2021-03-17 20:26:44,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682098,zcrm_1920545000000097003,379500.0,VSC HEALTH & FITNESS (OPC PVT. LTD.-,2016-03-30,zcrm_1920545000002682094,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:22:21,2021-03-17 20:26:44,401502263,zcrm_1920545000002682096,379500.0,2021-03-17 20:26:44,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682126,zcrm_1920545000000097003,345000.0,"VINAYAKRIPA REAL ESTATE DEVELOPMENT PRIVATE LIMITED,-",2015-03-26,zcrm_1920545000002682122,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:22:58,2021-03-17 20:26:44,401403705,zcrm_1920545000002682124,345000.0,2021-03-17 20:26:44,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682154,zcrm_1920545000000097003,379500.0,"TRIBHUVAN HOSPITALITY,-",2015-08-25,zcrm_1920545000002682150,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:23:26,2021-03-17 20:26:44,401501490,zcrm_1920545000002682152,379500.0,2021-03-17 20:26:44,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682182,zcrm_1920545000000097003,345000.0,SHIVNATH BUSINESS PVT. LTD.-,2015-07-15,zcrm_1920545000002682178,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:23:59,2021-03-17 20:26:44,401500690,zcrm_1920545000002682180,345000.0,2021-03-17 20:26:44,2.0,0.0,0.0,West 1,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682210,zcrm_1920545000000097003,345000.0,SHANTI’S HEALTH & FITNESS CLUB LLP-,2015-06-24,zcrm_1920545000002682206,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:24:40,2021-03-17 20:26:44,401500693,zcrm_1920545000002682208,345000.0,2021-03-17 20:26:44,2.0,0.0,0.0,West 1,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682238,zcrm_1920545000000097003,379000.0,MILLAT HEALTH & FITNESS CENTER-,2015-12-25,zcrm_1920545000002682234,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:25:16,2021-03-17 20:26:44,401502259,zcrm_1920545000002682236,379000.0,2021-03-17 20:26:44,2.0,0.0,0.0,East,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682266,zcrm_1920545000000097003,379500.0,M/S IMAGE FITNESS PVT. LTD.-,2015-06-27,zcrm_1920545000002682262,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:25:56,2021-03-17 20:26:44,401500699,zcrm_1920545000002682264,379500.0,2021-03-17 20:26:44,2.0,0.0,0.0,West 2,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682294,zcrm_1920545000000097003,345000.0,"KESHAV WELLNESS OPC PVT. LTD.,-",2015-04-22,zcrm_1920545000002682290,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:26:31,2021-03-17 20:25:40,401403703,zcrm_1920545000002682292,345000.0,2021-03-17 20:25:40,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682322,zcrm_1920545000000097003,245000.0,KA HEALTH & FITNESS PVT. LTD.-,2015-05-18,zcrm_1920545000002682318,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:27:07,2021-03-17 20:25:40,401403709,zcrm_1920545000002682320,245000.0,2021-03-17 20:25:40,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682350,zcrm_1920545000000097003,379500.0,HIGHLIFE FITNESS PVT. LTD.-,2015-08-21,zcrm_1920545000002682346,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:27:43,2021-03-17 20:25:40,401500711,zcrm_1920545000002682348,379500.0,2021-03-17 20:25:40,2.0,0.0,0.0,East,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682378,zcrm_1920545000000097003,550001.0,"FITNESS STUDIO PVT. LTD.,-",2015-05-24,zcrm_1920545000002682374,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:28:28,2021-03-17 20:23:03,811400039,zcrm_1920545000002682376,550001.0,2021-03-17 20:23:03,2.0,0.0,0.0,South,,0,0,InBody370,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682402,zcrm_1920545000000097003,150000.0,"FITNESS STUDIO PVT. LTD.,-",2015-05-24,zcrm_1920545000002682374,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:29:38,2021-03-17 20:25:40,171400099,zcrm_1920545000002682376,150000.0,2021-03-17 20:25:40,2.0,0.0,0.0,South,,0,0,BSM170,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682426,zcrm_1920545000000097003,500000.0,"FIT AND FREE FITNESS SOLUTION PVT. LTD.,-",2016-05-26,zcrm_1920545000002682422,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:30:36,2021-03-17 20:23:03,F91500512/ 171500012,zcrm_1920545000002682424,500000.0,2021-03-17 20:23:03,2.0,0.0,0.0,South,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682454,zcrm_1920545000000097003,261875.0,F2 FUN & FITNESS INDIA PVT. LTD.-,2015-03-20,zcrm_1920545000002682450,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:31:17,2021-03-17 20:25:40,401402396,zcrm_1920545000002682452,261875.0,2021-03-17 20:25:40,2.0,0.0,0.0,West 1,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682482,zcrm_1920545000000097003,345000.0,EVERYDAY FITNESS & SPA CENTRE PVT. LTD.-,2015-11-25,zcrm_1920545000002682478,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:35:25,2021-03-17 20:25:40,401502269,zcrm_1920545000002682480,345000.0,2021-03-17 20:25:40,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002682510,zcrm_1920545000000097003,379500.0,"ELEGANCE GYM ENTERPRISE LLP,-",2015-08-12,zcrm_1920545000002682506,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-21 21:39:51,2021-03-17 20:25:40,401500695,zcrm_1920545000002682508,379500.0,2021-03-17 20:25:40,2.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691017,zcrm_1920545000003466001,345000.0,"CRS HEALTH & FITNESS PVT. LTD.,-",2015-03-10,zcrm_1920545000002691013,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 13:02:41,2021-03-17 20:25:40,401403707,zcrm_1920545000002691015,345000.0,2021-03-17 20:25:40,3.0,0.0,0.0,South,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Karn Sharma,,Over Warranty,,,,,
zcrm_1920545000002691047,zcrm_1920545000000097003,345000.0,CITY SQUARE FUN N FITNESS PVT. LTD.-,2015-01-20,zcrm_1920545000002691043,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 13:04:09,2021-03-17 20:25:40,401402383,zcrm_1920545000002691045,345000.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691075,zcrm_1920545000000097003,345000.0,"AMRITRASHI HOUSING PVT. LTD. C/O GARG GROUP,-",2015-06-27,zcrm_1920545000002691071,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 13:07:21,2021-03-17 20:25:40,401500689,zcrm_1920545000002691073,345000.0,2021-03-17 20:25:40,3.0,0.0,0.0,East,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691103,zcrm_1920545000000097003,379500.0,SHIVJOT FITNESS LLP-,2015-09-26,zcrm_1920545000002691099,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 13:08:31,2021-03-17 20:25:40,401501477,zcrm_1920545000002691101,379500.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691131,zcrm_1920545000000097003,375000.0,GOLDEN HOSPITAL-,2015-06-05,zcrm_1920545000002691127,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 13:10:25,2021-03-17 20:25:40,401403710,zcrm_1920545000002691129,375000.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691159,zcrm_1920545000000097003,330000.0,GOOD LIFE FITNESS-,2014-09-29,zcrm_1920545000002691155,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 13:11:18,2021-03-17 20:25:40,401400397,zcrm_1920545000002691157,330000.0,2021-03-17 20:25:40,3.0,0.0,0.0,South,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691203,zcrm_1920545000000097003,331000.0,GOODLIFE FITNESS Bengaluru,2015-05-01,zcrm_1920545000002691185,6. Installation,,100,,,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:43:17,2021-03-17 20:25:40,401403706,,331000.0,2021-03-17 20:25:40,,0.0,0.0,South,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691217,zcrm_1920545000000097003,331000.0,GOODLIFE FITNESS Bengaluru-,2015-07-13,zcrm_1920545000002691185,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:44:35,2021-03-17 20:25:40,401500713,zcrm_1920545000002691187,331000.0,2021-03-17 20:25:40,3.0,0.0,0.0,South,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691237,zcrm_1920545000000097003,331000.0,GOODLIFE FITNESS Bengaluru-,2015-07-13,zcrm_1920545000002691185,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:45:30,2021-03-17 20:25:40,401500691,zcrm_1920545000002691187,331000.0,2021-03-17 20:25:40,3.0,0.0,0.0,South,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691261,zcrm_1920545000000097003,330000.0,GREATER KAILASH HOSPITALS PVT. LTD.-,2013-03-13,zcrm_1920545000002691257,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:47:04,2021-03-17 20:25:40,P4025A1DE ML2161,zcrm_1920545000002691259,330000.0,2021-03-17 20:25:40,3.0,0.0,0.0,West 2,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691289,zcrm_1920545000000097003,300000.0,GS. WE CONTRIBUTE & GROW-,2012-11-26,zcrm_1920545000002691285,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:51:54,2021-03-17 20:25:40,P4025A6DE,zcrm_1920545000002691287,300000.0,2021-03-17 20:25:40,3.0,0.0,0.0,South,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691321,zcrm_1920545000000097003,364286.0,"GURSIMRAT RETAIL PVT. LTD.,-",2015-07-25,zcrm_1920545000002691317,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:53:17,2021-03-17 20:25:40,401500694,zcrm_1920545000002691319,364286.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691349,zcrm_1920545000000097003,341250.0,GYMS  FOR ALL (INDIA) LLP-,2015-11-24,zcrm_1920545000002691345,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:54:23,2021-03-17 20:25:40,401502268,zcrm_1920545000002691347,341250.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691383,zcrm_1920545000000097003,385000.0,HEALTH/E/YOU-,2015-10-09,zcrm_1920545000002691379,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 14:58:50,2021-03-17 20:25:40,401502271,zcrm_1920545000002691381,385000.0,2021-03-17 20:25:40,3.0,0.0,0.0,West 1,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691421,zcrm_1920545000000097003,304900.0,HOSPIMEDICA INTERNATIONAL LTD.-,2013-08-01,zcrm_1920545000002691417,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:03:47,2021-03-17 20:25:40,P40259FDE,zcrm_1920545000002691419,304900.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691449,zcrm_1920545000000097003,240000.0,IHHR HOSPITALITY PVT. LTD. C/26 QUTAB INSTITUTION AREA-,2015-04-01,zcrm_1920545000002691445,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:04:52,2021-03-17 20:25:40,PC00140AE,zcrm_1920545000002691447,240000.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody 170,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691477,zcrm_1920545000000097003,400000.0,INDO GULF DIAGNOSTICS & RESEARCH CENTER PVT. LTD.-,2015-09-23,zcrm_1920545000002691473,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:06:38,2021-03-17 20:25:40,401501486,zcrm_1920545000002691475,400000.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691505,zcrm_1920545000000097003,347250.0,J.S. BODYCARE PVT. LTD.-,2015-12-03,zcrm_1920545000002691501,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:07:31,2021-03-17 20:25:40,401501475,zcrm_1920545000002691503,347250.0,2021-03-17 20:25:40,3.0,0.0,0.0,West 2,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691539,zcrm_1920545000000097003,131250.0,JAMMU HOSPITAL-,2014-06-03,zcrm_1920545000001013002,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000008345001,2017-09-22 15:35:31,2021-05-26 20:10:54,PF300C90E,zcrm_1920545000002691537,131250.0,2021-05-26 20:10:54,3.0,0.0,0.0,North,,0,0,InBody120,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,I71600221 - 9/13/2016,I81700273 - 9/25/2017,,,
zcrm_1920545000002691565,zcrm_1920545000000097003,500000.0,JAYPEE HEALTHCARE LTD.-,2015-12-19,zcrm_1920545000002691561,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:37:36,2021-03-17 20:23:03,811500864,zcrm_1920545000002691563,500000.0,2021-03-17 20:23:03,3.0,0.0,0.0,North,,0,0,InBody370,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691593,zcrm_1920545000000097003,400000.0,K.G. FITNESS-,2015-04-18,zcrm_1920545000002691589,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:38:13,2021-03-17 20:25:40,401403704,zcrm_1920545000002691591,400000.0,2021-03-17 20:25:40,3.0,0.0,0.0,West 2,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691621,zcrm_1920545000000097003,520000.0,"Kailasdham Fitness Plus (Unit of Vanishree Resorts & Properties Pvt. Ltd.),-",2016-01-08,zcrm_1920545000002691617,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:43:31,2021-03-17 20:23:03,811500866,zcrm_1920545000002691619,520000.0,2021-03-17 20:23:03,3.0,0.0,0.0,West 1,,0,0,InBody370,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691649,zcrm_1920545000000097003,410000.0,"KI FITNESS OPC PVT. LTD. (GOLD'S GYM),-",2016-03-01,zcrm_1920545000002691645,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:44:12,2021-03-17 20:23:03,F91500495,zcrm_1920545000002691647,410000.0,2021-03-17 20:23:03,3.0,0.0,0.0,North,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691677,zcrm_1920545000000097003,345000.0,KMC FITNESS & LIFESTYLE LLP-,2015-05-08,zcrm_1920545000002691673,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:46:06,2021-03-17 20:25:40,401402390,zcrm_1920545000002691675,345000.0,2021-03-17 20:25:40,3.0,0.0,0.0,West 2,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691705,zcrm_1920545000000097003,360000.0,Knockout Fitness Pvt. Ltd.-,2016-01-08,zcrm_1920545000002691701,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:46:46,2021-03-17 20:25:40,401502264,zcrm_1920545000002691703,360000.0,2021-03-17 20:25:40,3.0,0.0,0.0,East,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691729,zcrm_1920545000000097003,360000.0,Knockout Fitness Pvt. Ltd.-,2016-01-13,zcrm_1920545000002691701,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:47:41,2021-03-17 20:25:40,401502273,zcrm_1920545000002691703,360000.0,2021-03-17 20:25:40,3.0,0.0,0.0,East,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691753,zcrm_1920545000000097003,450000.0,"KOPRAN LIFESTYLE LTD.,-",2016-02-11,zcrm_1920545000002691749,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:52:26,2021-03-17 20:23:03,F91500510,zcrm_1920545000002691751,450000.0,2021-03-17 20:23:03,3.0,0.0,0.0,West 1,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691777,zcrm_1920545000000097003,450000.0,"KOPRAN LIFESTYLE LTD.,-",2016-02-17,zcrm_1920545000002691749,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:53:47,2021-03-17 20:23:03,F91500503,zcrm_1920545000002691751,450000.0,2021-03-17 20:23:03,3.0,0.0,0.0,West 1,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691801,zcrm_1920545000000097003,500000.0,"KUCHEKAR FITNESS MANAGEMENT PVT. LTD., (RA/FLEX PREVENTIVE HEALTH & FITNESS CLUB),-",2016-02-06,zcrm_1920545000002691797,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 15:59:29,2021-03-17 20:23:03,811500886,zcrm_1920545000002691799,500000.0,2021-03-17 20:23:03,3.0,0.0,0.0,West 1,,0,0,InBody370,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691829,zcrm_1920545000000097003,200000.0,LEVEL/6 MUMBAI-,2015-05-03,zcrm_1920545000002691825,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 16:00:25,2021-03-17 20:25:40,P3C785E,zcrm_1920545000002691827,200000.0,2021-03-17 20:25:40,3.0,0.0,0.0,West 1,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691857,zcrm_1920545000000097003,295000.0,LIFESTYLE FIFNESS PVT. LTD. (Gold's Gym)-,2014-05-23,zcrm_1920545000002691853,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 16:01:32,2021-03-17 20:25:40,P402B58DE,zcrm_1920545000002691855,295000.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691885,zcrm_1920545000000097003,325000.0,"LIFETIME CLUBS,(Ozone Gym)-",2014-05-31,zcrm_1920545000000793348,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 16:02:51,2021-03-17 20:25:40,P402B51DE,zcrm_1920545000002691883,325000.0,2021-03-17 20:25:40,3.0,0.0,0.0,North,,0,0,InBody230,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691913,zcrm_1920545000000097003,300000.0,M/S INNOVATION ENTERPRISES SHOPPRIX MALL-,2016-06-24,zcrm_1920545000002691909,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 16:04:18,2021-03-17 20:23:03,F91500493,zcrm_1920545000002691911,300000.0,2021-03-17 20:23:03,3.0,0.0,0.0,North,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
zcrm_1920545000002691941,zcrm_1920545000000097003,195000.0,M/s. CHISEL FITNESS LLP. Bengaluru-,2015-12-30,zcrm_1920545000002691937,6. Installation,,100,,Dealer referral,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-09-22 16:06:55,2021-03-17 20:23:03,F91500345,zcrm_1920545000002691939,195000.0,2021-03-17 20:23:03,3.0,0.0,0.0,South,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,,Kenneth Cha,,Over Warranty,,,,,
