Record Id,Vendor Name,Phone,Email,Website,GL Account,Category,Vendor Owner ID,Created by ID,Modified by ID,Created Time,Modified Time,Street,City,State,Zip Code,Country,Description,Currency,Exchange Rate,Layout ID,Tag,GST Registration No,Vendor Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time
zcrm_1920545000006810081,Yatra.com,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2018-05-08 12:34:22,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:22
zcrm_1920545000006810082,YES Bank,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2018-05-08 12:34:22,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:22
zcrm_1920545000006810083,Yes Bank_ Co. Expense card_Karn,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2018-05-08 12:34:22,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:22
zcrm_1920545000006810084,Yes Bank_Co. Expense card_Mayank,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2018-05-08 12:34:22,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:22
zcrm_1920545000006810085,Zapier Inc,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2018-05-08 12:34:22,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:22
zcrm_1920545000006810086,zoho,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2018-05-08 12:34:22,"Gopalapuram,Chennai",,,600686,India,,INR,1.000000000,zcrm_1920545000000091015,,33AAACZ5230C1ZU,,,,,2018-05-08 11:34:22
zcrm_1920545000006810087,Zoho corp,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,33AAACZ4322M1ZA,,,,,2021-06-28 15:08:10
zcrm_1920545000006810088,AMOEBA,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,27AACFH0418B1Z3,,,,,2021-06-28 15:08:10
zcrm_1920545000006810089,KANAKIA SPACES REALTY PRIVATE LIMITED,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,27AACCC4199F1ZK,,,,,2021-06-28 15:08:10
zcrm_1920545000006810090,ZOHO TECHNOLOGIES PRIVATE LIMITED,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2021-06-28 15:08:10,"173, Avvai Shanmugam Salai, Gopalapuram, Chennai",Chennai,Tamil Nadu,,India,,INR,1.000000000,zcrm_1920545000000091015,,33AAACZ5230C1ZU,,,,,2021-06-28 15:08:10
zcrm_1920545000006810091,Image Computers,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,27AJTPM1621M1ZR,,,,,2021-06-28 15:08:10
zcrm_1920545000006810092,MESSE FRANKFURT TRADE FAIRS INDIA PRIVATE LIMITED,02261445900,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2021-06-28 15:08:10,"5th Floor, Gala Impecca, Andheri - Kurla Rd, Chakala, Andheri East,",Mumbai,Maharashtra,400093,India,,INR,1.000000000,zcrm_1920545000000091015,,27AABCM0696G1ZF,,,,,2021-06-28 15:08:10
zcrm_1920545000006810093,Agoda company pte ltd,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:27,2018-05-09 15:06:01,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-09 14:06:01
zcrm_1920545000006812013,Mr. Anees Ahmad (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812014,Mr. Ashish Rahate (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 06/03/2017,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812015,Mr. Ayan Roy (InBody India),,ayan@inbody.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 01/09/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812016,Mr. Dosung Kim (InBody India),,dawson@inbody.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ- 01/08/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812017,Mr. Hitesh Ambavkar (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812018,Mr. Injoon Cha (InBody India),,kenneth@inbody.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ- 01/08/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812019,Mr. Islam Ansari (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 01/08/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812020,Mr. Karn Sharma (InBody India),,karn@inbody.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 25/07/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812021,Mr. Mahesh Gulvani (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812022,Mr. Mayank Talwar (InBody India),,mayank@inbody.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 18/07/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812023,Mr. Nayan Parekh (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 01/08/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812024,Mr. Rajkumar Achari (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 15/12/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812025,Mr. Shubham Tonk (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812026,Mr. Siddharth Verma (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812027,Mr. Sivabalan S (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 27/03/2017,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812028,Mr. Tushar Kaushik (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 01/12/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812029,Mr. Varun Vartak (InBody India),,varun@inbody.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 21/11/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812030,Mr. Viren Kakaiya (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812031,Mr.Rohit,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812032,Mr.Santosh Kharat,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812033,Mrs. Priya Mehrotra (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812034,Ms. Aditi Vasaikar (InBody India),,aditi@inbody.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ -01/09/2016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812035,Ms. Ashwini Dixit (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812036,Ms. Chanu Pukhrambam,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812037,Ms. Kaneez Ayesha (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812038,Ms. Monal Mogre (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ -01/082016,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812039,Ms. Nidhi Vasaikar (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,DOJ - 07/09/2016 - DOL - 01/04/2017,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812040,Ms. Vedashree Raul (InBody India),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812041,Ms.Poonam Yeram,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812042,MULTICREATION,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,07CNJPS1950B1Z2,,,,,2018-05-08 11:34:20
zcrm_1920545000006812043,Namdhari Events N Promotion (P) ltd,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,36AACCN8625P1ZU,,,,,2018-05-08 11:34:20
zcrm_1920545000006812044,National Institute of Nutrition,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812045,Nature Publishing Group,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812046,Navrang Electricals,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812047,NestAway,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812048,New Bombay Auto,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812049,New InBody,+82 2 501 3939,kenneth@inbody.com,inbody.com,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,"InBody Building, Nonhyeon-ro 2-gil
Seoul",Seoul,Seoul,135-960,South Korea,,USD,0.014925373,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812050,NEW XPRESS MEDIA,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,27AFRPH3701D1ZP,,,,,2021-06-28 15:08:10
zcrm_1920545000006812051,Nihir Infotech (Amazon.In),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,27AAAPN6006B1ZA,,,,,2018-05-08 11:34:20
zcrm_1920545000006812052,Noble Motors,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812053,Nutrition Society of India,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812054,OBOX HR Solutions Pvt Ltd,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,Navi Mumbai,Maharashtra,400710,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812055,Occucon 2018,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,27AAAT11013P1ZP,,,,,2018-05-08 11:34:20
zcrm_1920545000006812056,Oculus Photo Works LLP,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,"B1/0422,Kohinor City A CHS Ltd,Kirol Road,Kurla West",,Maharashtra,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AAFFO4681A1ZE,,,,,2018-05-08 11:34:20
zcrm_1920545000006812057,Offbeat Developers Pvt Ltd,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,27AAACO5140L1ZE,,,,,2021-06-28 15:08:10
zcrm_1920545000006812058,Ola,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812059,Ola Corporate,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812060,Ornate Pune,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812061,OYO Rooms,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-06-28 15:08:10
zcrm_1920545000006812062,Final Packshield Industries,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,"H.O. & Factory:D Silva Compound, N S S Road, Asalfa Village, Ghatkopar West,",Mumbai,Maharashtra,400086,India,,INR,1.000000000,zcrm_1920545000000091015,,27AAGPM7190P1ZX,,,,,2021-06-28 15:08:10
zcrm_1920545000006812063,Palate Foods,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812064,Paras Art Studio,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,07AAOFP1073G1Z6,,,,,2018-05-08 11:34:20
zcrm_1920545000006812065,Park Balluchi Restaurant,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812066,Paytm,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-06-28 15:08:10
zcrm_1920545000006812067,PB Lifestyle Entertainment,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,Pune,Maharashtra,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812068,Pearl International,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-06-28 15:08:10
zcrm_1920545000006812069,Pereira Auto Centre,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,Goa,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812070,PHD Sikandra Agra Hotel,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812071,Physique Global,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-06-28 15:08:10
zcrm_1920545000006812072,PHYSIQUE GLOBAL HEALTH CARE PVT LTD,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2021-06-28 15:08:10,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-06-28 15:08:10
zcrm_1920545000006812073,Physique Global Health Care Pvt. Ltd.,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812074,Piccadily Bags,,,http://www.piccadillybags.com,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,"B-34,6th floor, Siddhachal Darshan,
Opposite Jain temple, Love lane, 
Byculla East",Mumbai,Maharashtra,400027,India,,INR,1.000000000,zcrm_1920545000000091015,,27CJPPS0772M1ZD,,,,,2018-05-08 11:34:20
zcrm_1920545000006812075,Pingdom AB,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812076,Pizza Express,022664212952,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812077,PK Electrical,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812078,Planners Advertising Pvt Ltd,022,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,"306, 3rd Floor, D'Definity, Jayprakash Nagar Road No. 1, Goregaon (E)",Mumbai,Maharashtra,400063,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812079,Pradip Padmakar Zende,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,Pune,Maharashtra,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812080,Prajkta Deshpande,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812081,Prism Electronics & Technologies (Amazon Seller),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812082,Prof. Krupanand N Uke,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812083,Punjab National Bank,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812084,Purple the store,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812085,Pushpak Auto & Gas Station,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812086,Quality Packaging,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812087,Radeecal Communications,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
zcrm_1920545000006812088,Radisson Blu Plaza Hotel,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-05-07 17:32:24,2018-05-08 12:34:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2018-05-08 11:34:20
